SapNo;SapNoZw
5356994;3123434
4639740;3123434
4772291;3123434
4783891;3123434
4842949;3123434
4639737;3123434
4639771;3123434
4772228;3123434
4842950;3123434
4963215;3123434
4965863;3123434
5049490;3123434
4843071;3123434
4843079;3123434
4882073;3123434
4964761;3123434
5273192;3123434
5416885;3123434
4772289;3123434
4772331;3123434
4842686;3123434
4842948;3123434
4842954;3123434
4843066;3123434
4964766;3123434
5356981;3123434
5409164;3123434
4308407;3123434
4654767;3123434
4676594;3123434
5049474;3123434
5416883;3123434
4639761;3123434
4639779;3123434
4963206;3123434
4963207;3123434
4654761;3123434
4676593;3123434
4842690;3123434
4843063;3123434
4843140;3123434
4964764;3123434
4963213;3123434
4964767;3123434
5049728;3123434
4639739;3123434
4639783;3123434
4639848;3123434
4963211;3123434
4964355;3123434
5049726;3123434
5356991;3123434
4639730;3123434
4843064;3123434
4963221;3123434
5356982;3123434
5356990;3123434
4430472;3123434
4639780;3123434
4676595;3123434
4843086;3123434
4843142;3123434
5273116;3123434
4639729;3123434
4842947;3123434
4843084;3123434
4287831;3123434
4639738;3123434
4639752;3123434
4639778;3123434
4639786;3123434
4772292;3123434
4963210;3123434
4964354;3123434
5272736;3123434
5356992;3123434
5356993;3123434
5416836;3123434
5272738;3123434
5273193;3123434
4308414;3123434
4639764;3123434
4843080;3123434
4843143;3123434
4654289;3123434
4842956;3123434
4843144;3123434
4964356;3123434
4964765;3123434
5049720;3123434
4882079;3123434
4964763;3123434
5273117;3123434
5356995;3123434
4639735;3123434
4639759;3123434
4639785;3123434
5049734;3123434
5356983;3123434
4842939;3123434
4842941;3123434
4843083;3123434
5273114;3123434
4842944;3123434
4963209;3123434
5049721;3123434
4308406;3123434
4639734;3123434
5416841;3123434
4639760;3123434
4963217;3123434
4964352;3123434
5049725;3123434
5049729;3123434
5357016;3123434
5416882;3123434
4639732;3123434
4963205;3123434
5049723;3123434
5273194;3123434
5049724;3123434
4308402;3123434
4639770;3123434
4842683;3123434
5272733;3123434
5356986;3123434
4639781;3123434
4654762;3123434
4842687;3123434
4843065;3123434
4843085;3123434
4963214;3123434
4963222;3123434
4963231;3123434
5049722;3123434
5273113;3123434
5416898;3123434
4283898;3123434
4639751;3123434
4639784;3123434
4639853;3123434
4772288;3123434
4963212;3123434
4963220;3123434
4963216;3123434
4964353;3123434
5049733;3123434
5416833;3123434
5416894;3123434
4639741;3123434
5416895;3123434
4287841;3123434
4639731;3123434
4842684;3123434
4842689;3123434
4843061;3123434
4772227;3123434
4843069;3123434
4843088;3123434
4963204;3123434
5356988;3123434
5416837;3123434
5356987;3123434
5416858;3123434
4842685;3123434
4843068;3123434
4843089;3123434
4639758;3123434
4842688;3123434
4842946;3123434
4843062;3123434
5049486;3123434
5049731;3123434
5049741;3123434
5272731;3123434
5272735;3123434
5272734;3123434
5273191;3123434
4639743;3123434
4639772;3123434
4639757;3123434
4802828;3123434
4843070;3123434
4843087;3123434
4882077;3123434
4963218;3123434
4963208;3123434
4963224;3123434
5049732;3123434
5049745;3123434
5356505;3123434
4639753;3123434
4283861;3123434
4639747;3123434
4639762;3123434
4639765;3123434
4772299;3123434
4843081;3123434
5049730;3123434
5049743;3123434
5356984;3123434
5356569;3123434
5273120;3123434
5356570;3123434
4842952;3123434
4842953;3123434
5416884;3123434
5416839;3123434
4772283;3123434
5273118;3123434
4963219;3123434
4842951;3123434
5288110;3123434
5416844;3123434
5416880;3123434
5416892;3123434
3123410;3123875
3123851;3123875
2896331;3128713
4149575;3138864
4366529;3138864
4924573;3138864
4937976;3138864
3647205;3138864
5332540;3138889
5332541;3138889
3647205;3138889
3245504;3139998
3245504;3140104
3245504;3140113
3064512;3140833
2679287;3140833
3063680;3140833
2180792;3262177
3122904;3262177
3382950;3262177
2231714;3262177
3382955;3262177
2385681;3262177
2231713;3262177
3614892;3262177
3620023;3262177
2190565;3262177
2252465;3262177
3007286;3262177
3280709;3262177
2754643;3262177
3255719;3262177
2256868;3262177
2498196;3262177
3128149;3262177
3200581;3262177
4430362;3262177
2180793;3262177
2500366;3262177
3262176;3262177
3382949;3262177
2465447;3262177
3230568;3262803
3275291;3262803
3312681;3262803
3230567;3262803
4149575;3416064
3647205;3416064
4366529;3416064
4924573;3416064
3639953;3419300
3639961;3419300
5282681;3419300
3639960;3419300
3639954;3419300
3639959;3419300
5320165;3419300
5282688;3419300
3639957;3419300
5282683;3419300
5282330;3419300
5282685;3419300
5282682;3419300
5269491;3426258
5269489;3426258
3426099;3426258
3426097;3426258
3426100;3426258
5269492;3426258
3426095;3426258
3426098;3426258
5269487;3426258
5269488;3426258
3426096;3426258
3367186;3429259
3451724;3430484
3985053;3430666
4693468;3432767
4693475;3432767
4693461;3432767
4693483;3432767
4693469;3432767
4862981;3432767
4693479;3432767
4693481;3432767
4693485;3432767
4715890;3432767
4693489;3432767
4693484;3432767
4372908;3432767
4693473;3432767
4862983;3432767
4716132;3432767
4693482;3432767
4693480;3432767
4693487;3432767
4314553;3432767
4364499;3432767
4693476;3432767
3945864;3432767
4693462;3432767
4862982;3432767
4693474;3432767
4693486;3432767
4562534;3432767
3372177;3432804
3357899;3432804
2079179;3432804
2998244;3432804
2393791;3432804
1996399;3432804
2364303;3432804
3390853;3432804
3359609;3432804
1996398;3432804
2109925;3432804
2128837;3432804
2692197;3432804
3140977;3432804
2632223;3432804
3962329;3432804
2364302;3432804
2652277;3432804
3546153;3432804
1996395;3432804
2393794;3432804
2566949;3432804
2426103;3432804
3531580;3432804
3552927;3432804
2082947;3432804
2719656;3432804
3372178;3432804
2668609;3432804
2896314;3432804
4791358;3449780
4965696;3449780
3620208;3449780
4965698;3449780
4819794;3449780
5410382;3449780
4791337;3449780
4791352;3449780
4819797;3449780
5406766;3449780
4819792;3449780
4819783;3449780
4819786;3449780
4791339;3449780
4791351;3449780
5405379;3449780
4639141;3449780
4791365;3449780
4791367;3449780
4819782;3449780
4397691;3449780
4819791;3449780
4791368;3449780
4986378;3449780
4965694;3449780
5406763;3449780
4819787;3449780
5406765;3449780
4819785;3449780
4791338;3449780
4965700;3449780
5406761;3449780
4819796;3449780
4965702;3449780
4399346;3449780
4819789;3449780
4819798;3449780
4965704;3449780
3419931;3449780
4791361;3449780
4986376;3449780
5410383;3449780
4791360;3449780
4819788;3449780
4819793;3449780
5406767;3449780
4791359;3449780
4397388;3449780
4638090;3449780
4791336;3449780
4791355;3449780
4791357;3449780
4986377;3449780
4397460;3449780
5406764;3449780
5406768;3449780
4791356;3449780
4791353;3449780
4791366;3449780
5406762;3449780
4819790;3449780
4819784;3449780
4819795;3449780
4791354;3449780
3751519;3632724
4274086;3632724
4463058;3632724
3720273;3632724
3631764;3632921
3631764;3632925
3631764;3632926
3617212;3632934
3617211;3632934
3617212;3632944
3617211;3632944
4414859;3633128
3087656;3633128
4443980;3633128
4451711;3633128
3681521;3633128
4167587;3633347
4791752;3633347
4798056;3633347
4791335;3633347
4882383;3633347
4141732;3633347
4798057;3633347
4882381;3633347
4488102;3633347
4882382;3633347
4882384;3633347
4141731;3633347
4053253;3633347
4167590;3633347
4882349;3633347
4798059;3633347
4882350;3633347
4053245;3633347
4764493;3633347
3128189;3633898
3128482;3633898
3128475;3633898
3128473;3633898
3128481;3633898
5332540;3634053
5332541;3634053
3639952;3634070
4112243;3634070
4488073;3634070
3639956;3634070
3639952;3634101
4112243;3634101
4488073;3634101
3639956;3634101
3639952;3634105
4112243;3634105
4488073;3634105
3639956;3634105
3639952;3634106
4112243;3634106
4488073;3634106
3639956;3634106
3639953;3634107
3639961;3634107
3639960;3634107
3639954;3634107
3639959;3634107
5320165;3634107
3639957;3634107
3639953;3634109
3639957;3634109
5320165;3634109
3639954;3634109
3639959;3634109
3639960;3634109
3639961;3634109
3337553;3279818
3337557;3279818
4160849;3279818
3201700;3279818
3337558;3279818
3241733;3279818
3337552;3279818
4344319;3280489
3337552;3280489
3337558;3280489
3241733;3280489
4160849;3280489
3201700;3280489
3337553;3280489
4962934;3280489
3337557;3280489
3275555;3284843
3419997;3284843
3337558;3287142
4160849;3287142
3337557;3287142
3337553;3291130
3337557;3291130
4160849;3291130
3201700;3291130
3337558;3291130
3241733;3291130
3337552;3291130
2256470;3301845
3119821;3302514
4654288;3308684
4149581;3308684
4694002;3308684
4842943;3308684
4842955;3308684
4561035;3308684
4639777;3308684
5049410;3308684
3332609;3308684
4370292;3308684
4772277;3308684
4963228;3308684
4328325;3308684
4694006;3308684
4882075;3308684
4772291;3308684
4842949;3308684
4882073;3308684
4963215;3308684
4965863;3308684
5049479;3308684
5049490;3308684
4573208;3308684
4639740;3308684
3647205;3308684
4370296;3308684
4639771;3308684
4798057;3308684
4842950;3308684
4308407;3308684
4676594;3308684
4792343;3308684
4842948;3308684
4842954;3308684
4693994;3308684
5049474;3308684
5049487;3308684
4639776;3308684
4798053;3308684
4842961;3308684
4963211;3308684
4639739;3308684
4639783;3308684
4639730;3308684
4733757;3308684
4798055;3308684
4963213;3308684
4986380;3308684
4141729;3308684
4639786;3308684
4694272;3308684
4772292;3308684
4792324;3308684
4370293;3308684
3946603;3308684
4149573;3308684
4149582;3308684
4639752;3308684
4639729;3308684
4772278;3308684
4986385;3308684
3946555;3308684
4149571;3308684
4798058;3308684
4534014;3308684
4798059;3308684
4963210;3308684
4986379;3308684
4792345;3308684
4754204;3308684
4882079;3308684
4913513;3308684
4370294;3308684
4308406;3308684
4370295;3308684
4639785;3308684
4772297;3308684
4772293;3308684
4963209;3308684
4053253;3308684
4149572;3308684
4149584;3308684
4283691;3308684
4149587;3308684
4792344;3308684
5049471;3308684
5049478;3308684
4694273;3308684
4308402;3308684
4639732;3308684
4963205;3308684
4764493;3308684
4963214;3308684
4963226;3308684
4639731;3308684
4693995;3308684
4694000;3308684
4697473;3308684
4896887;3308684
4149574;3308684
4149583;3308684
4433998;3308684
4053245;3308684
4149570;3308684
4639741;3308684
4639751;3308684
4639784;3308684
4963212;3308684
4772299;3308684
4963208;3308684
4639743;3308684
4639772;3308684
4680234;3308684
4896888;3308684
4896889;3308684
4986384;3308684
5049488;3308684
5049486;3308684
4674713;3308684
4791752;3308684
5049481;3308684
4792342;3308684
3946567;3308684
4882077;3308684
4995265;3308684
4552660;3308684
4759905;3308684
4772287;3308684
4792335;3308684
4842951;3308684
4986372;3308684
4639742;3308684
4842952;3308684
4842953;3308684
3337558;3309814
4160849;3309814
3337557;3309814
3247477;3310465
3247473;3310465
3247478;3310465
3247474;3310465
3247476;3310465
3247472;3310465
3247479;3310465
3947768;3310702
3304226;3310702
3419044;3310702
3364440;3310702
4661150;3310702
2788776;3310702
2180792;3310702
2401746;3310702
3357898;3310702
3844070;3310702
2231706;3310702
2385681;3310702
2231713;3310702
2269130;3310702
2378086;3310702
2210835;3310702
2465446;3310702
3007286;3310702
3280709;3310702
3122904;3310702
3382950;3310702
2231714;3310702
3382955;3310702
3200581;3310702
3614892;3310702
3620023;3310702
2190565;3310702
2252465;3310702
2465447;3310702
2754643;3310702
3255719;3310702
2256868;3310702
2498196;3310702
3128149;3310702
4430362;3310702
2180793;3310702
2500366;3310702
3262176;3310702
3262177;3310702
3382949;3310702
3555130;3311251
3245565;3311251
4716133;3311433
4693468;3311433
4693478;3311433
4693485;3311433
4693481;3311433
4739251;3311433
4693476;3311433
4693484;3311433
4693487;3311433
4693486;3311433
4693477;3311433
4693483;3311433
4693462;3311433
4716133;3311558
4693475;3311558
4693468;3311558
4775018;3311558
4693469;3311558
4693477;3311558
4693478;3311558
4693485;3311558
4715890;3311558
4739218;3311558
4693489;3311558
4862981;3311558
4693482;3311558
4693479;3311558
4693481;3311558
4739251;3311558
4775019;3311558
4693473;3311558
4693464;3311558
4862983;3311558
4716132;3311558
4775017;3311558
5054891;3311558
4314553;3311558
4364499;3311558
2811999;3126685
2512524;3126685
2252996;3126685
2613240;3126685
2990569;3126685
2548558;3126685
2218261;3126685
2611514;3126685
3448858;3126685
3948370;3126685
3319641;3126685
2613242;3126685
4506681;3126685
3310466;3126685
2942337;3126685
2515611;3126685
2700963;3126685
2919753;3126685
3915912;3126808
3915918;3126808
3126941;3126808
3576729;3126808
3006035;3126808
4269165;3126808
4664092;3126808
3915925;3126808
3576903;3126808
3576905;3126808
4269166;3126808
4663600;3126808
2412437;3126808
4269036;3126808
4664588;3126808
2412435;3126808
3915911;3126808
3915913;3126808
3915922;3126808
3576909;3126808
4664601;3126808
4664075;3126808
4664584;3126808
3915914;3126808
2412415;3126808
3915926;3126808
4205240;3126808
4268941;3126808
4664602;3126808
4664585;3126808
2903027;3126808
3576907;3126808
4166742;3126808
4664070;3126808
4166741;3126808
3998719;3126808
4166110;3126808
4664074;3126808
4269035;3126808
2412433;3126808
3915917;3126808
4664094;3126808
2412436;3126808
4269040;3126808
4269163;3126808
4664076;3126808
2412434;3126808
2412416;3126808
2412413;3126808
3576911;3126808
3915915;3126808
3915916;3126808
2707297;3126808
3006033;3126808
3915919;3126808
2412431;3126808
4664082;3126808
4664593;3126808
4664592;3126808
2707299;3126808
4269161;3126808
4663500;3126808
4664603;3126808
4661552;3126808
3576727;3126808
3576901;3126808
3915920;3126808
4269164;3126808
4664586;3126808
3126942;3126808
3915924;3126808
3998731;3126808
4664081;3126808
3006038;3126808
2412414;3126808
3006036;3126808
3126943;3126808
3915921;3126808
3915923;3126808
3006025;3126808
3915912;3126942
3126808;3126942
3915918;3126942
3126941;3126942
3576729;3126942
2412414;3126942
3006035;3126942
4269165;3126942
4664092;3126942
4269166;3126942
4663600;3126942
3915913;3126942
3915922;3126942
3915925;3126942
2412437;3126942
4269036;3126942
4664588;3126942
2412435;3126942
3915911;3126942
3576903;3126942
3576905;3126942
4664602;3126942
3576909;3126942
4664601;3126942
4664075;3126942
4664584;3126942
3915914;3126942
4664070;3126942
4166741;3126942
2412415;3126942
3915926;3126942
4205240;3126942
4268941;3126942
2412433;3126942
3915917;3126942
4664585;3126942
2903027;3126942
3576907;3126942
4166742;3126942
2412434;3126942
3998719;3126942
4166110;3126942
4664074;3126942
4269035;3126942
3915916;3126942
4664094;3126942
2412436;3126942
4269040;3126942
4269163;3126942
4664076;3126942
4664082;3126942
4664593;3126942
2412416;3126942
2412413;3126942
3576911;3126942
3915915;3126942
4663500;3126942
4664603;3126942
2707297;3126942
3006033;3126942
3915919;3126942
